Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Capacitance","Tolerance","Voltage - Rated","Temperature Coefficient","Operating Temperature","Features","Ratings","Applications","Failure Rate","Mounting Type","Package / Case","Size / Dimension","Height - Seated (Max)","Thickness (Max)","Lead Spacing","Lead Style"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","56-K390J15C0GF53L2-ND","K390J15C0GF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 39PF 50V C0G/NP0 RADIAL","19,925","0.25","0","1","Bulk","Mono-Kap™ K","Active","39 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","56-K682K15X7RF5TH5TR-ND,56-K682K15X7RF5TH5CT-ND","K682K15X7RF5TH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 6800PF 50V X7R RADIAL","19,370","0.25","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","6800 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.260"" (6.60mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","56-K102K10X7RF53H5-ND","K102K10X7RF53H5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 1000PF 50V X7R RADIAL","9,800","0.25","0","1","Bulk","Mono-Kap™ K","Active","1000 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.142"" L x 0.091"" W (3.60mm x 2.30mm)","0.244"" (6.20mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://search.kemet.com/download/datasheet/C322C473M1U5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2079/Goldmax%2C-300.jpg","399-4372-ND","C322C473M1U5TA","KEMET","KEMET","CAP CER 0.047UF 100V Z5U RADIAL","686","0.25","0","1","Bulk","GoldMax 300 Comm Z5U","Active","0.047 µF","±20%","100V","Z5U","10°C ~ 85°C","-","-","General Purpose","-","Through Hole","Radial","0.200"" L x 0.125"" W (5.08mm x 3.18mm)","0.260"" (6.60mm)","-","0.200"" (5.08mm)","Formed Leads"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-181738-ND","FG18C0G1H471JNT00","TDK Corporation","TDK Corporation","CAP CER 470PF 50V C0G RADIAL","585","0.25","0","1","Bulk","FG","Active","470 pF","±5%","50V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://search.kemet.com/download/datasheet/C410C103Z1U5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5537/MFG_C410C104K1R5TA91707200.jpg","399-C410C103Z1U5TA-ND","C410C103Z1U5TA","KEMET","KEMET","CAP CER AXL","300","0.25","0","1","Bulk","AxiMax 400 Comm Z5U","Active","10000 pF","-20%, +80%","100V","Z5U","10°C ~ 85°C","-","-","Bypass, Decoupling","-","Through Hole","Axial","0.095"" Dia x 0.170"" L (2.41mm x 4.32mm)","-","-","-","Straight"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1110/FG28_Type.jpg","445-FG28X7R1H104KNT00-ND","FG28X7R1H104KNT00","TDK Corporation","TDK Corporation","CAP CER 0.1UF 50V X7R RADIAL","0","0.25","0","1","Bulk","FG","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://product.tdk.com/en/system/files?file=dam/doc/product/capacitor/ceramic/lead-mlcc/catalog/leadmlcc_halogenfree_fg_en.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1206/FG18_Type.jpg","445-FG18X7R1H104KNT00-ND","FG18X7R1H104KNT00","TDK Corporation","TDK Corporation","CAP CER 0.1UF 50V X7R RADIAL","60","0.25","0","1","Bulk","FG","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.098"" W (4.00mm x 2.50mm)","0.217"" (5.50mm)","-","0.098"" (2.50mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC1101TR-ND,BC1101CT-ND","K104K15X7RF5TH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R RADIAL","498,081","0.26","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.260"" (6.60mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1084TR-ND,BC1084CT-ND","K104K15X7RF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R RADIAL","144,607","0.26","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","1105PHTR-ND,1105PHCT-ND","A223K15X7RF5TAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.022UF 50V X7R AXIAL","121,592","0.26","0","1","Tape & Reel (TR),Cut Tape (CT)","A","Active","0.022 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC5142-ND","K104M15X7RF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R RADIAL","55,284","0.26","0","1","Bulk","Mono-Kap™ K","Active","0.1 µF","±20%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC1080TR-ND,BC1080CT-ND","K223K15X7RF5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.022UF 50V X7R RADIAL","42,731","0.26","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","0.022 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC5229CT-ND,BC5229TB-ND","K104K15X7RF5UH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R RADIAL","35,561","0.26","0","1","Cut Tape (CT),Tape & Box (TB)","Mono-Kap™ K","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.260"" (6.60mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://www.vishay.com/docs/28549/dseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2226/MFG_D-Series-J-Style-Crimp.jpg","BC5111-ND","D102K20Y5PH63J5R","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 1000PF 100V Y5P RADIAL","34,638","0.26","0","1","Bulk","D","Active","1000 pF","±10%","100V","Y5P (B)","-30°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial, Disc","0.197"" Dia (5.00mm)","-","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/28549/dseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2226/MFG_D-Series-J-Style-Crimp.jpg","BC5214CT-ND,BC5214TB-ND","D471K20Y5PH6UJ5R","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 470PF 100V Y5P RADIAL","33,703","0.26","0","1","Cut Tape (CT),Tape & Box (TB)","D","Active","470 pF","±10%","100V","Y5P (B)","-30°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial, Disc","0.197"" Dia (5.00mm)","-","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC5228CT-ND,BC5228TB-ND","K104K10X7RF5UL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R RADIAL","30,036","0.26","0","1","Cut Tape (CT),Tape & Box (TB)","Mono-Kap™ K","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.142"" L x 0.091"" W (3.60mm x 2.30mm)","0.205"" (5.20mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/28535/vy2series.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/950/VY2471K29Y5SG6TV7.jpg","BC3308-ND","VY2102M29Y5VS63V7","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 1000PF 300VAC Y5V RADIAL","23,007","0.26","0","1","Bulk","VY2","Active","1000 pF","±20%","440VAC","Y5V (F)","-40°C ~ 125°C","-","X1, Y2","Safety","-","Through Hole","Radial, Disc","0.295"" Dia (7.50mm)","0.453"" (11.50mm)","-","0.295"" (7.50mm)","Formed Leads - Kinked"
"https://search.kemet.com/download/datasheet/C317C472K1R5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2079/Goldmax%2C-300.jpg","399-4243-ND","C317C472K1R5TA","KEMET","KEMET","CAP CER 4700PF 100V X7R RADIAL","22,444","0.26","0","1","Bulk","GoldMax 300 Comm X7R","Active","4700 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.200"" (5.08mm)","-","0.200"" (5.08mm)","Formed Leads"
"https://www.vishay.com/docs/28515/sseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/608/S471K33Y5PR63K7R.jpg","1247PH-ND","S100K33SL0R63K7R","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 10PF 3KV SL RADIAL","22,315","0.26","0","1","Bulk","S","Active","10 pF","±10%","3000V (3kV)","SL","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial, Disc","0.335"" Dia (8.50mm)","0.492"" (12.50mm)","-","0.295"" (7.50mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","56-K104K15X7RF5TK2TR-ND,56-K104K15X7RF5TK2CT-ND","K104K15X7RF5TK2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R RADIAL","22,291","0.26","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.295"" (7.50mm)","-","0.098"" (2.50mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","BC5137-ND","K104K10X7RF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R RADIAL","22,061","0.26","0","1","Bulk","Mono-Kap™ K","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.142"" L x 0.091"" W (3.60mm x 2.30mm)","0.205"" (5.20mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","56-K330J10C0GH5TL2TR-ND,56-K330J10C0GH5TL2CT-ND","K330J10C0GH5TL2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 33PF 100V C0G/NP0 RADIAL","21,996","0.26","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","33 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.142"" L x 0.091"" W (3.60mm x 2.30mm)","0.205"" (5.20mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","K104K10X7RF53H5-ND","K104K10X7RF53H5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R RADIAL","21,252","0.26","0","1","Bulk","Mono-Kap™ K","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.142"" L x 0.091"" W (3.60mm x 2.30mm)","0.244"" (6.20mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC3323-ND","K104K15X7RF53H5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 0.1UF 50V X7R RADIAL","19,197","0.26","0","1","Bulk","Mono-Kap™ K","Active","0.1 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.260"" (6.60mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://search.kemet.com/download/datasheet/C317C333K5R5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2079/Goldmax%2C-300.jpg","399-4236-ND","C317C333K5R5TA","KEMET","KEMET","CAP CER 0.033UF 50V X7R RADIAL","18,221","0.26","0","1","Bulk","GoldMax 300 Comm X7R","Active","0.033 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.200"" (5.08mm)","-","0.200"" (5.08mm)","Formed Leads"
"https://www.vishay.com/doc?45171","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","K223K15X7RF53L2-ND","K223K15X7RF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","MONO CAP .022UF 50V .1 LS","17,380","0.26","0","1","Bulk","Mono-Kap™ K","Active","0.022 µF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","K821K15X7RF53L2-ND","K821K15X7RF53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 820PF 50V X7R RADIAL","17,293","0.26","0","1","Bulk","Mono-Kap™ K","Active","820 pF","±10%","50V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","K271K15X7RH53L2-ND","K271K15X7RH53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 270PF 100V X7R RADIAL","16,530","0.26","0","1","Bulk","Mono-Kap™ K","Active","270 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","1113PHTR-ND,1113PHCT-ND","A471K15X7RH5TAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 470PF 100V X7R AXIAL","15,763","0.26","0","1","Tape & Reel (TR),Cut Tape (CT)","A","Active","470 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","K331K15X7RH53L2-ND","K331K15X7RH53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 330PF 100V X7R RADIAL","14,399","0.26","0","1","Bulk","Mono-Kap™ K","Active","330 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://search.kemet.com/download/datasheet/C410C104Z5U5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-9843-ND","C410C104Z5U5TA","KEMET","KEMET","CAP CER 0.1UF 50V Z5U AXIAL","13,108","0.26","0","1","Bulk","AxiMax 400 Comm Z5U","Active","0.1 µF","-20%, +80%","50V","Z5U","10°C ~ 85°C","-","-","General Purpose","-","Through Hole","Axial","0.100"" Dia x 0.170"" L (2.54mm x 4.32mm)","-","-","-","Straight"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/Mono-Kap%20H5.jpg","BC1065TR-ND,BC1065CT-ND","K221J15C0GH5TH5","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 220PF 100V C0G/NP0 RAD","12,905","0.26","0","1","Tape & Reel (TR),Cut Tape (CT)","Mono-Kap™ K","Active","220 pF","±5%","100V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.260"" (6.60mm)","-","0.197"" (5.00mm)","Formed Leads"
"https://www.vishay.com/docs/45171/kseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4847/56_K102K15X7RF5TL2.jpg","K471K15X7RH53L2-ND","K471K15X7RH53L2","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 470PF 100V X7R RADIAL","12,722","0.26","0","1","Bulk","Mono-Kap™ K","Active","470 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.157"" L x 0.102"" W (4.00mm x 2.60mm)","0.220"" (5.60mm)","-","0.098"" (2.50mm)","Straight"
"https://search.kemet.com/download/datasheet/C410C104Z5U5TA7200","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","399-C410C104Z5U5TA7200TR-ND,399-C410C104Z5U5TA7200CT-ND","C410C104Z5U5TA7200","KEMET","KEMET","CAP CER 0.1UF 50V Z5U AXIAL","11,581","0.26","0","1","Tape & Reel (TR),Cut Tape (CT)","AxiMax 400 Comm Z5U","Active","0.1 µF","-20%, +80%","50V","Z5U","10°C ~ 85°C","-","-","General Purpose","-","Through Hole","Axial","0.095"" Dia x 0.170"" L (2.41mm x 4.32mm)","-","-","-","Straight"
"https://www.vishay.com/docs/45164/aseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/591/A152K15X7RF5TAA.jpg","56-A470J15C0GL5UAACT-ND,56-A470J15C0GL5UAATB-ND","A470J15C0GL5UAA","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 47PF 500V C0G/NP0 AXIAL","11,413","0.26","0","1","Cut Tape (CT),Tape & Box (TB)","A","Active","47 pF","±5%","500V","C0G, NP0","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Axial","0.098"" Dia x 0.150"" L (2.50mm x 3.80mm)","-","-","-","Straight"
"https://search.kemet.com/download/datasheet/C430C103K3G5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/1278/MFG_C4x0Cxxxxxx5TAAUTO.jpg","C430C103K3G5TA-ND","C430C103K3G5TA","KEMET","KEMET","CAP CER 10000PF 25V C0G AXIAL","2,448","0.26","0","1","Bulk","AxiMax 400 Comm C0G","Active","10000 pF","±10%","25V","C0G, NP0","-55°C ~ 125°C","Low ESL","-","General Purpose","-","Through Hole","Axial","0.150"" Dia x 0.240"" L (3.81mm x 6.10mm)","-","-","-","Straight"
"https://search.kemet.com/download/datasheet/C317C222K1R5TA","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2079/Goldmax%2C-300.jpg","399-4224-ND","C317C222K1R5TA","KEMET","KEMET","CAP CER 2200PF 100V X7R RADIAL","1,207","0.26","0","1","Bulk","GoldMax 300 Comm X7R","Active","2200 pF","±10%","100V","X7R","-55°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial","0.150"" L x 0.100"" W (3.81mm x 2.54mm)","0.200"" (5.08mm)","-","0.200"" (5.08mm)","Formed Leads"
"https://www.vishay.com/docs/28549/dseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2226/MFG_D-Series-J-Style-Crimp.jpg","D392K29Y5PH63J5R-ND","D392K29Y5PH63J5R","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 3900PF 100V Y5P RADIAL","19,940","0.26","0","1","Bulk","D","Active","3900 pF","±10%","100V","Y5P (B)","-30°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial, Disc","0.295"" Dia (7.50mm)","-","-","0.197"" (5.00mm)","Formed Leads - Kinked"
"https://www.vishay.com/docs/28549/dseries.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2226/MFG_D-Series-J-Style-Crimp.jpg","D332K29Y5PH63J5R-ND","D332K29Y5PH63J5R","Vishay Beyschlag/Draloric/BC Components","Vishay Beyschlag/Draloric/BC Components","CAP CER 3300PF 100V Y5P RADIAL","19,839","0.26","0","1","Bulk","D","Active","3300 pF","±10%","100V","Y5P (B)","-30°C ~ 125°C","-","-","General Purpose","-","Through Hole","Radial, Disc","0.295"" Dia (7.50mm)","-","-","0.197"" (5.00mm)","Formed Leads - Kinked"
